date,province,hotspot_count
2001-01,JAWA TENGAH,1
2001-01,JAWA TIMUR,1
2001-01,KALIMANTAN TIMUR,1
2001-01,RIAU,1
2001-01,SULAWESI SELATAN,4
2001-01,SUMATERA BARAT,1
2001-02,DI YOGYAKARTA,3
2001-02,JAMBI,4
2001-02,JAWA TENGAH,4
2001-02,KALIMANTAN BARAT,1
2001-02,KALIMANTAN TENGAH,3
2001-02,KALIMANTAN TIMUR,1
2001-02,RIAU,70
2001-02,SULAWESI SELATAN,2
2001-02,SUMATERA BARAT,1
2001-03,ACEH,2
2001-03,JAMBI,3
2001-03,JAWA TENGAH,6
2001-03,JAWA TIMUR,1
2001-03,KALIMANTAN BARAT,2
2001-03,KALIMANTAN TIMUR,2
2001-03,KEPULAUAN BANGKA BELITUNG,1
2001-03,MALUKU UTARA,1
2001-03,RIAU,194
2001-03,SULAWESI SELATAN,8
2001-03,SUMATERA UTARA,45
2001-04,BANTEN,1
2001-04,DI YOGYAKARTA,3
2001-04,JAWA TENGAH,6
2001-04,JAWA TIMUR,3
2001-04,KALIMANTAN TENGAH,1
2001-04,LAMPUNG,1
2001-04,RIAU,2
2001-04,SULAWESI SELATAN,7
2001-04,SULAWESI UTARA,2
2001-05,ACEH,2
2001-05,BENGKULU,1
2001-05,DI YOGYAKARTA,4
2001-05,JAMBI,7
2001-05,JAWA TENGAH,19
2001-05,JAWA TIMUR,5
2001-05,KALIMANTAN BARAT,1
2001-05,KALIMANTAN TENGAH,4
2001-05,LAMPUNG,1
2001-05,NUSA TENGGARA TIMUR,3
2001-05,PAPUA BARAT,1
2001-05,PAPUA SELATAN,1
2001-05,RIAU,9
2001-05,SULAWESI SELATAN,9
2001-05,SULAWESI TENGGARA,1
2001-05,SULAWESI UTARA,4
2001-05,SUMATERA SELATAN,1
2001-05,SUMATERA UTARA,12
2001-06,JAMBI,1
2001-06,JAWA TENGAH,4
2001-06,KEPULAUAN RIAU,1
2001-06,LAMPUNG,3
2001-06,NUSA TENGGARA TIMUR,1
2001-06,RIAU,1
2001-06,SULAWESI SELATAN,11
2001-06,SULAWESI UTARA,3
2001-06,SUMATERA UTARA,13
2001-07,ACEH,11
2001-07,BANTEN,1
2001-07,BENGKULU,7
2001-07,DI YOGYAKARTA,1
2001-07,JAMBI,25
2001-07,JAWA BARAT,1
2001-07,JAWA TENGAH,12
2001-07,JAWA TIMUR,5
2001-07,KALIMANTAN BARAT,19
2001-07,KALIMANTAN SELATAN,2
2001-07,KALIMANTAN TENGAH,28
2001-07,KALIMANTAN TIMUR,10
2001-07,LAMPUNG,3
2001-07,MALUKU,1
2001-07,NUSA TENGGARA BARAT,3
2001-07,NUSA TENGGARA TIMUR,13
2001-07,PAPUA SELATAN,4
2001-07,RIAU,314
2001-07,SULAWESI SELATAN,14
2001-07,SULAWESI TENGAH,2
2001-07,SULAWESI UTARA,23
2001-07,SUMATERA BARAT,23
2001-07,SUMATERA SELATAN,14
2001-07,SUMATERA UTARA,138
2001-08,ACEH,20
2001-08,BENGKULU,5
2001-08,DI YOGYAKARTA,2
2001-08,GORONTALO,2
2001-08,JAMBI,11
2001-08,JAWA BARAT,4
2001-08,JAWA TENGAH,20
2001-08,JAWA TIMUR,21
2001-08,KALIMANTAN BARAT,197
2001-08,KALIMANTAN SELATAN,32
2001-08,KALIMANTAN TENGAH,676
2001-08,KALIMANTAN TIMUR,47
2001-08,KALIMANTAN UTARA,3
2001-08,KEPULAUAN BANGKA BELITUNG,1
2001-08,LAMPUNG,16
2001-08,MALUKU,6
2001-08,MALUKU UTARA,1
2001-08,NUSA TENGGARA BARAT,6
2001-08,NUSA TENGGARA TIMUR,26
2001-08,PAPUA BARAT,1
2001-08,PAPUA PEGUNUNGAN,4
2001-08,PAPUA SELATAN,6
2001-08,RIAU,18
2001-08,SULAWESI BARAT,11
2001-08,SULAWESI SELATAN,18
2001-08,SULAWESI TENGAH,3
2001-08,SULAWESI TENGGARA,3
2001-08,SULAWESI UTARA,13
2001-08,SUMATERA BARAT,1
2001-08,SUMATERA SELATAN,24
2001-08,SUMATERA UTARA,22
2001-09,BANTEN,1
2001-09,BENGKULU,1
2001-09,DI YOGYAKARTA,2
2001-09,GORONTALO,2
2001-09,JAMBI,15
2001-09,JAWA BARAT,6
2001-09,JAWA TENGAH,16
2001-09,JAWA TIMUR,25
2001-09,KALIMANTAN BARAT,1
2001-09,KALIMANTAN SELATAN,49
2001-09,KALIMANTAN TENGAH,213
2001-09,KALIMANTAN TIMUR,44
2001-09,KALIMANTAN UTARA,1
2001-09,KEPULAUAN BANGKA BELITUNG,1
2001-09,LAMPUNG,19
2001-09,MALUKU,3
2001-09,NUSA TENGGARA BARAT,26
2001-09,NUSA TENGGARA TIMUR,68
2001-09,PAPUA SELATAN,14
2001-09,RIAU,11
2001-09,SULAWESI BARAT,11
2001-09,SULAWESI SELATAN,34
2001-09,SULAWESI TENGAH,11
2001-09,SULAWESI TENGGARA,7
2001-09,SULAWESI UTARA,8
2001-09,SUMATERA BARAT,4
2001-09,SUMATERA SELATAN,22
2001-09,SUMATERA UTARA,1
2001-10,ACEH,1
2001-10,BANTEN,4
2001-10,GORONTALO,1
2001-10,JAWA TENGAH,2
2001-10,JAWA TIMUR,1
2001-10,KALIMANTAN SELATAN,4
2001-10,KALIMANTAN TENGAH,3
2001-10,KALIMANTAN TIMUR,2
2001-10,MALUKU,9
2001-10,NUSA TENGGARA BARAT,21
2001-10,NUSA TENGGARA TIMUR,96
2001-10,PAPUA SELATAN,80
2001-10,RIAU,12
2001-10,SULAWESI SELATAN,24
2001-10,SULAWESI TENGAH,3
2001-10,SULAWESI TENGGARA,14
2001-10,SUMATERA SELATAN,2
2001-10,SUMATERA UTARA,5
2001-11,JAWA TENGAH,4
2001-11,KALIMANTAN TIMUR,2
2001-11,NUSA TENGGARA TIMUR,7
2001-11,PAPUA SELATAN,9
2001-11,SULAWESI SELATAN,4
2001-11,SULAWESI TENGGARA,5
2001-11,SUMATERA SELATAN,1
2001-11,SUMATERA UTARA,1
2001-12,DI YOGYAKARTA,1
2001-12,JAMBI,2
2001-12,JAWA TENGAH,4
2001-12,KALIMANTAN TENGAH,1
2001-12,MALUKU UTARA,1
2001-12,SULAWESI SELATAN,4
2001-12,SUMATERA BARAT,1
2001-12,SUMATERA UTARA,1
2002-01,ACEH,3
2002-01,JAWA TIMUR,1
2002-01,KALIMANTAN TIMUR,2
2002-01,RIAU,58
2002-01,SULAWESI SELATAN,15
2002-01,SUMATERA BARAT,4
2002-01,SUMATERA SELATAN,1
2002-01,SUMATERA UTARA,5
2002-02,JAMBI,6
2002-02,JAWA TENGAH,1
2002-02,KALIMANTAN BARAT,2
2002-02,KALIMANTAN TIMUR,2
2002-02,KEPULAUAN RIAU,4
2002-02,RIAU,857
2002-02,SULAWESI SELATAN,4
2002-02,SUMATERA BARAT,4
2002-02,SUMATERA SELATAN,3
2002-02,SUMATERA UTARA,7
2002-03,JAWA TENGAH,7
2002-03,KALIMANTAN BARAT,1
2002-03,KALIMANTAN UTARA,3
2002-03,KEPULAUAN RIAU,3
2002-03,RIAU,617
2002-03,SULAWESI SELATAN,11
2002-03,SUMATERA UTARA,18
2002-04,ACEH,1
2002-04,JAWA TENGAH,3
2002-04,JAWA TIMUR,3
2002-04,KALIMANTAN TIMUR,1
2002-04,KALIMANTAN UTARA,1
2002-04,KEPULAUAN RIAU,4
2002-04,RIAU,7
2002-04,SULAWESI SELATAN,9
2002-04,SUMATERA UTARA,4
2002-05,ACEH,1
2002-05,BENGKULU,2
2002-05,JAWA TENGAH,2
2002-05,JAWA TIMUR,9
2002-05,KALIMANTAN BARAT,2
2002-05,KALIMANTAN TENGAH,4
2002-05,LAMPUNG,3
2002-05,MALUKU,1
2002-05,NUSA TENGGARA TIMUR,4
2002-05,PAPUA PEGUNUNGAN,2
2002-05,RIAU,34
2002-05,SULAWESI SELATAN,9
2002-05,SUMATERA BARAT,2
2002-05,SUMATERA SELATAN,1
2002-05,SUMATERA UTARA,24
2002-06,ACEH,4
2002-06,BANTEN,2
2002-06,BENGKULU,1
2002-06,GORONTALO,1
2002-06,JAMBI,3
2002-06,JAWA BARAT,1
2002-06,JAWA TENGAH,2
2002-06,JAWA TIMUR,14
2002-06,KALIMANTAN BARAT,1
2002-06,KALIMANTAN TENGAH,6
2002-06,KEPULAUAN BANGKA BELITUNG,1
2002-06,LAMPUNG,3
2002-06,NUSA TENGGARA BARAT,1
2002-06,NUSA TENGGARA TIMUR,9
2002-06,RIAU,42
2002-06,SULAWESI SELATAN,7
2002-06,SUMATERA BARAT,2
2002-06,SUMATERA SELATAN,6
2002-06,SUMATERA UTARA,14
2002-07,ACEH,22
2002-07,BANTEN,1
2002-07,BENGKULU,12
2002-07,GORONTALO,5
2002-07,JAMBI,19
2002-07,JAWA BARAT,2
2002-07,JAWA TENGAH,6
2002-07,JAWA TIMUR,32
2002-07,KALIMANTAN BARAT,196
2002-07,KALIMANTAN SELATAN,14
2002-07,KALIMANTAN TENGAH,263
2002-07,KALIMANTAN TIMUR,24
2002-07,KALIMANTAN UTARA,1
2002-07,KEPULAUAN BANGKA BELITUNG,16
2002-07,LAMPUNG,7
2002-07,MALUKU,15
2002-07,MALUKU UTARA,2
2002-07,NUSA TENGGARA BARAT,9
2002-07,NUSA TENGGARA TIMUR,31
2002-07,PAPUA BARAT,8
2002-07,PAPUA BARAT DAYA,1
2002-07,PAPUA PEGUNUNGAN,1
2002-07,PAPUA SELATAN,10
2002-07,PAPUA TENGAH,1
2002-07,RIAU,399
2002-07,SULAWESI BARAT,7
2002-07,SULAWESI SELATAN,36
2002-07,SULAWESI TENGAH,18
2002-07,SULAWESI TENGGARA,4
2002-07,SULAWESI UTARA,9
2002-07,SUMATERA BARAT,10
2002-07,SUMATERA SELATAN,22
2002-07,SUMATERA UTARA,222
2002-08,ACEH,93
2002-08,BALI,1
2002-08,BANTEN,4
2002-08,BENGKULU,20
2002-08,GORONTALO,27
2002-08,JAMBI,446
2002-08,JAWA BARAT,12
2002-08,JAWA TENGAH,8
2002-08,JAWA TIMUR,55
2002-08,KALIMANTAN BARAT,4734
2002-08,KALIMANTAN SELATAN,160
2002-08,KALIMANTAN TENGAH,4463
2002-08,KALIMANTAN TIMUR,416
2002-08,KALIMANTAN UTARA,147
2002-08,KEPULAUAN BANGKA BELITUNG,189
2002-08,KEPULAUAN RIAU,3
2002-08,LAMPUNG,80
2002-08,MALUKU,52
2002-08,MALUKU UTARA,14
2002-08,NUSA TENGGARA BARAT,17
2002-08,NUSA TENGGARA TIMUR,103
2002-08,PAPUA,1
2002-08,PAPUA BARAT,28
2002-08,PAPUA BARAT DAYA,4
2002-08,PAPUA PEGUNUNGAN,9
2002-08,PAPUA SELATAN,35
2002-08,PAPUA TENGAH,3
2002-08,RIAU,587
2002-08,SULAWESI BARAT,55
2002-08,SULAWESI SELATAN,58
2002-08,SULAWESI TENGAH,34
2002-08,SULAWESI TENGGARA,16
2002-08,SULAWESI UTARA,31
2002-08,SUMATERA BARAT,110
2002-08,SUMATERA SELATAN,835
2002-08,SUMATERA UTARA,137
2002-09,ACEH,2
2002-09,BANTEN,5
2002-09,BENGKULU,3
2002-09,GORONTALO,136
2002-09,JAMBI,112
2002-09,JAWA BARAT,14
2002-09,JAWA TENGAH,13
2002-09,JAWA TIMUR,96
2002-09,KALIMANTAN BARAT,800
2002-09,KALIMANTAN SELATAN,392
2002-09,KALIMANTAN TENGAH,3550
2002-09,KALIMANTAN TIMUR,518
2002-09,KALIMANTAN UTARA,15
2002-09,KEPULAUAN BANGKA BELITUNG,81
2002-09,KEPULAUAN RIAU,3
2002-09,LAMPUNG,131
2002-09,MALUKU,181
2002-09,MALUKU UTARA,92
2002-09,NUSA TENGGARA BARAT,86
2002-09,NUSA TENGGARA TIMUR,279
2002-09,PAPUA,1
2002-09,PAPUA BARAT,9
2002-09,PAPUA BARAT DAYA,1
2002-09,PAPUA PEGUNUNGAN,1
2002-09,PAPUA SELATAN,295
2002-09,PAPUA TENGAH,2
2002-09,RIAU,53
2002-09,SULAWESI BARAT,88
2002-09,SULAWESI SELATAN,86
2002-09,SULAWESI TENGAH,140
2002-09,SULAWESI TENGGARA,104
2002-09,SULAWESI UTARA,86
2002-09,SUMATERA SELATAN,735
2002-10,BALI,1
2002-10,BANTEN,2
2002-10,BENGKULU,3
2002-10,DI YOGYAKARTA,5
2002-10,GORONTALO,62
2002-10,JAMBI,81
2002-10,JAWA BARAT,30
2002-10,JAWA TENGAH,43
2002-10,JAWA TIMUR,318
2002-10,KALIMANTAN BARAT,136
2002-10,KALIMANTAN SELATAN,371
2002-10,KALIMANTAN TENGAH,2937
2002-10,KALIMANTAN TIMUR,467
2002-10,KALIMANTAN UTARA,14
2002-10,KEPULAUAN BANGKA BELITUNG,29
2002-10,LAMPUNG,107
2002-10,MALUKU,449
2002-10,MALUKU UTARA,145
2002-10,NUSA TENGGARA BARAT,148
2002-10,NUSA TENGGARA TIMUR,364
2002-10,PAPUA BARAT,50
2002-10,PAPUA BARAT DAYA,12
2002-10,PAPUA PEGUNUNGAN,13
2002-10,PAPUA SELATAN,464
2002-10,PAPUA TENGAH,7
2002-10,RIAU,54
2002-10,SULAWESI BARAT,113
2002-10,SULAWESI SELATAN,352
2002-10,SULAWESI TENGAH,438
2002-10,SULAWESI TENGGARA,338
2002-10,SULAWESI UTARA,19
2002-10,SUMATERA BARAT,20
2002-10,SUMATERA SELATAN,926
2002-10,SUMATERA UTARA,5
2002-11,JAMBI,3
2002-11,JAWA TIMUR,16
2002-11,KALIMANTAN SELATAN,14
2002-11,KALIMANTAN TENGAH,45
2002-11,KALIMANTAN TIMUR,13
2002-11,KALIMANTAN UTARA,8
2002-11,LAMPUNG,8
2002-11,MALUKU,40
2002-11,MALUKU UTARA,1
2002-11,NUSA TENGGARA BARAT,3
2002-11,NUSA TENGGARA TIMUR,31
2002-11,PAPUA BARAT,1
2002-11,PAPUA SELATAN,184
2002-11,RIAU,19
2002-11,SULAWESI BARAT,4
2002-11,SULAWESI SELATAN,59
2002-11,SULAWESI TENGAH,48
2002-11,SULAWESI TENGGARA,89
2002-11,SULAWESI UTARA,2
2002-11,SUMATERA SELATAN,31
2002-12,DKI JAKARTA,2
2002-12,GORONTALO,1
2002-12,JAWA TIMUR,6
2002-12,KALIMANTAN BARAT,2
2002-12,KALIMANTAN SELATAN,7
2002-12,KALIMANTAN TENGAH,10
2002-12,KALIMANTAN TIMUR,6
2002-12,KALIMANTAN UTARA,4
2002-12,MALUKU,5
2002-12,MALUKU UTARA,3
2002-12,PAPUA BARAT,2
2002-12,PAPUA BARAT DAYA,5
2002-12,PAPUA SELATAN,6
2002-12,PAPUA TENGAH,1
2002-12,RIAU,5
2002-12,SULAWESI SELATAN,29
2002-12,SULAWESI TENGAH,20
2002-12,SULAWESI TENGGARA,10
2002-12,SULAWESI UTARA,2
2002-12,SUMATERA SELATAN,1
2003-01,ACEH,2
2003-01,BENGKULU,5
2003-01,JAMBI,7
2003-01,JAWA TIMUR,3
2003-01,KALIMANTAN SELATAN,3
2003-01,KALIMANTAN TENGAH,6
2003-01,KALIMANTAN UTARA,2
2003-01,PAPUA BARAT DAYA,6
2003-01,PAPUA SELATAN,1
2003-01,PAPUA TENGAH,1
2003-01,RIAU,2
2003-01,SULAWESI SELATAN,11
2003-01,SULAWESI TENGAH,3
2003-01,SUMATERA BARAT,13
2003-01,SUMATERA SELATAN,1
2003-01,SUMATERA UTARA,3
2003-02,ACEH,3
2003-02,BENGKULU,1
2003-02,JAWA TIMUR,7
2003-02,KALIMANTAN BARAT,3
2003-02,KALIMANTAN TENGAH,2
2003-02,KALIMANTAN TIMUR,1
2003-02,KALIMANTAN UTARA,3
2003-02,KEPULAUAN RIAU,9
2003-02,PAPUA,1
2003-02,RIAU,48
2003-02,SULAWESI SELATAN,17
2003-02,SULAWESI TENGAH,2
2003-02,SULAWESI UTARA,1
2003-02,SUMATERA BARAT,1
2003-03,ACEH,12
2003-03,BENGKULU,7
2003-03,JAMBI,4
2003-03,JAWA TIMUR,21
2003-03,KALIMANTAN BARAT,16
2003-03,KALIMANTAN TENGAH,17
2003-03,KALIMANTAN TIMUR,3
2003-03,KEPULAUAN BANGKA BELITUNG,2
2003-03,KEPULAUAN RIAU,6
2003-03,PAPUA BARAT,1
2003-03,PAPUA SELATAN,2
2003-03,RIAU,613
2003-03,SULAWESI SELATAN,7
2003-03,SULAWESI TENGAH,1
2003-03,SULAWESI TENGGARA,1
2003-03,SULAWESI UTARA,1
2003-03,SUMATERA BARAT,28
2003-03,SUMATERA SELATAN,3
2003-03,SUMATERA UTARA,54
2003-04,BANTEN,2
2003-04,BENGKULU,2
2003-04,JAWA TIMUR,18
2003-04,KALIMANTAN TENGAH,2
2003-04,KALIMANTAN TIMUR,2
2003-04,KALIMANTAN UTARA,15
2003-04,NUSA TENGGARA BARAT,1
2003-04,PAPUA BARAT,1
2003-04,RIAU,3
2003-04,SULAWESI SELATAN,25
2003-04,SUMATERA UTARA,4
2003-05,ACEH,19
2003-05,BENGKULU,23
2003-05,JAMBI,22
2003-05,JAWA TENGAH,1
2003-05,JAWA TIMUR,26
2003-05,KALIMANTAN BARAT,13
2003-05,KALIMANTAN SELATAN,1
2003-05,KALIMANTAN TENGAH,45
2003-05,KALIMANTAN TIMUR,8
2003-05,KALIMANTAN UTARA,5
2003-05,KEPULAUAN BANGKA BELITUNG,1
2003-05,KEPULAUAN RIAU,4
2003-05,LAMPUNG,2
2003-05,MALUKU,1
2003-05,NUSA TENGGARA TIMUR,9
2003-05,PAPUA,2
2003-05,PAPUA BARAT,1
2003-05,PAPUA PEGUNUNGAN,2
2003-05,PAPUA SELATAN,1
2003-05,RIAU,256
2003-05,SULAWESI BARAT,1
2003-05,SULAWESI SELATAN,16
2003-05,SULAWESI TENGAH,1
2003-05,SUMATERA BARAT,84
2003-05,SUMATERA SELATAN,15
2003-05,SUMATERA UTARA,192
2003-06,ACEH,12
2003-06,BALI,1
2003-06,BENGKULU,26
2003-06,DKI JAKARTA,1
2003-06,JAMBI,294
2003-06,JAWA TIMUR,29
2003-06,KALIMANTAN BARAT,52
2003-06,KALIMANTAN SELATAN,5
2003-06,KALIMANTAN TENGAH,236
2003-06,KALIMANTAN TIMUR,18
2003-06,KALIMANTAN UTARA,49
2003-06,KEPULAUAN BANGKA BELITUNG,7
2003-06,KEPULAUAN RIAU,2
2003-06,LAMPUNG,7
2003-06,MALUKU,6
2003-06,NUSA TENGGARA BARAT,2
2003-06,NUSA TENGGARA TIMUR,6
2003-06,PAPUA,2
2003-06,PAPUA BARAT,14
2003-06,PAPUA PEGUNUNGAN,7
2003-06,PAPUA SELATAN,1
2003-06,PAPUA TENGAH,1
2003-06,RIAU,1155
2003-06,SULAWESI BARAT,6
2003-06,SULAWESI SELATAN,49
2003-06,SULAWESI TENGAH,6
2003-06,SULAWESI TENGGARA,2
2003-06,SUMATERA BARAT,92
2003-06,SUMATERA SELATAN,35
2003-06,SUMATERA UTARA,134
2003-07,ACEH,12
2003-07,BANTEN,2
2003-07,BENGKULU,47
2003-07,DKI JAKARTA,2
2003-07,JAMBI,161
2003-07,JAWA BARAT,16
2003-07,JAWA TENGAH,7
2003-07,JAWA TIMUR,26
2003-07,KALIMANTAN BARAT,126
2003-07,KALIMANTAN SELATAN,6
2003-07,KALIMANTAN TENGAH,87
2003-07,KALIMANTAN TIMUR,8
2003-07,KALIMANTAN UTARA,6
2003-07,KEPULAUAN BANGKA BELITUNG,33
2003-07,KEPULAUAN RIAU,4
2003-07,LAMPUNG,28
2003-07,NUSA TENGGARA BARAT,6
2003-07,NUSA TENGGARA TIMUR,34
2003-07,RIAU,259
2003-07,SULAWESI BARAT,1
2003-07,SULAWESI SELATAN,37
2003-07,SUMATERA BARAT,35
2003-07,SUMATERA SELATAN,80
2003-07,SUMATERA UTARA,43
2003-08,ACEH,5
2003-08,BANTEN,3
2003-08,BENGKULU,18
2003-08,GORONTALO,9
2003-08,JAMBI,283
2003-08,JAWA BARAT,20
2003-08,JAWA TENGAH,9
2003-08,JAWA TIMUR,42
2003-08,KALIMANTAN BARAT,1546
2003-08,KALIMANTAN SELATAN,75
2003-08,KALIMANTAN TENGAH,922
2003-08,KALIMANTAN TIMUR,119
2003-08,KALIMANTAN UTARA,68
2003-08,KEPULAUAN BANGKA BELITUNG,224
2003-08,LAMPUNG,35
2003-08,MALUKU,5
2003-08,MALUKU UTARA,1
2003-08,NUSA TENGGARA BARAT,7
2003-08,NUSA TENGGARA TIMUR,68
2003-08,PAPUA BARAT,1
2003-08,PAPUA PEGUNUNGAN,5
2003-08,PAPUA SELATAN,10
2003-08,RIAU,384
2003-08,SULAWESI BARAT,7
2003-08,SULAWESI SELATAN,30
2003-08,SULAWESI TENGAH,14
2003-08,SULAWESI TENGGARA,4
2003-08,SUMATERA BARAT,19
2003-08,SUMATERA SELATAN,382
2003-08,SUMATERA UTARA,69
2003-09,ACEH,7
2003-09,BANTEN,7
2003-09,BENGKULU,11
2003-09,GORONTALO,16
2003-09,JAMBI,148
2003-09,JAWA BARAT,8
2003-09,JAWA TENGAH,10
2003-09,JAWA TIMUR,42
2003-09,KALIMANTAN BARAT,740
2003-09,KALIMANTAN SELATAN,260
2003-09,KALIMANTAN TENGAH,1882
2003-09,KALIMANTAN TIMUR,136
2003-09,KALIMANTAN UTARA,11
2003-09,KEPULAUAN BANGKA BELITUNG,42
2003-09,LAMPUNG,31
2003-09,MALUKU,14
2003-09,NUSA TENGGARA BARAT,36
2003-09,NUSA TENGGARA TIMUR,147
2003-09,PAPUA SELATAN,102
2003-09,PAPUA TENGAH,2
2003-09,RIAU,61
2003-09,SULAWESI BARAT,11
2003-09,SULAWESI SELATAN,74
2003-09,SULAWESI TENGAH,32
2003-09,SULAWESI TENGGARA,23
2003-09,SULAWESI UTARA,8
2003-09,SUMATERA BARAT,9
2003-09,SUMATERA SELATAN,350
2003-09,SUMATERA UTARA,11
2003-10,GORONTALO,3
2003-10,JAMBI,76
2003-10,JAWA BARAT,2
2003-10,JAWA TENGAH,4
2003-10,JAWA TIMUR,21
2003-10,KALIMANTAN BARAT,7
2003-10,KALIMANTAN SELATAN,65
2003-10,KALIMANTAN TENGAH,230
2003-10,KALIMANTAN TIMUR,60
2003-10,KALIMANTAN UTARA,7
2003-10,KEPULAUAN BANGKA BELITUNG,2
2003-10,LAMPUNG,39
2003-10,MALUKU,50
2003-10,MALUKU UTARA,3
2003-10,NUSA TENGGARA BARAT,58
2003-10,NUSA TENGGARA TIMUR,216
2003-10,PAPUA PEGUNUNGAN,1
2003-10,PAPUA SELATAN,171
2003-10,RIAU,40
2003-10,SULAWESI BARAT,9
2003-10,SULAWESI SELATAN,61
2003-10,SULAWESI TENGAH,68
2003-10,SULAWESI TENGGARA,103
2003-10,SULAWESI UTARA,4
2003-10,SUMATERA BARAT,6
2003-10,SUMATERA SELATAN,71
2003-10,SUMATERA UTARA,10
2003-11,BANTEN,3
2003-11,GORONTALO,3
2003-11,JAMBI,1
2003-11,JAWA TENGAH,1
2003-11,JAWA TIMUR,9
2003-11,KALIMANTAN SELATAN,1
2003-11,KALIMANTAN TENGAH,12
2003-11,KALIMANTAN TIMUR,4
2003-11,KALIMANTAN UTARA,10
2003-11,KEPULAUAN RIAU,1
2003-11,MALUKU,27
2003-11,MALUKU UTARA,4
2003-11,NUSA TENGGARA BARAT,10
2003-11,NUSA TENGGARA TIMUR,28
2003-11,PAPUA PEGUNUNGAN,1
2003-11,PAPUA SELATAN,76
2003-11,SULAWESI SELATAN,39
2003-11,SULAWESI TENGAH,33
2003-11,SULAWESI TENGGARA,29
2003-11,SUMATERA BARAT,1
2003-11,SUMATERA SELATAN,3
2003-12,ACEH,3
2003-12,JAWA BARAT,1
2003-12,JAWA TIMUR,3
2003-12,NUSA TENGGARA TIMUR,1
2003-12,PAPUA SELATAN,6
2003-12,RIAU,9
2003-12,SULAWESI SELATAN,22
2003-12,SUMATERA BARAT,16
2003-12,SUMATERA SELATAN,3
2003-12,SUMATERA UTARA,7
2004-01,ACEH,1
2004-01,BANTEN,1
2004-01,JAMBI,1
2004-01,JAWA TIMUR,12
2004-01,KALIMANTAN BARAT,2
2004-01,KALIMANTAN TENGAH,2
2004-01,KALIMANTAN TIMUR,3
2004-01,KALIMANTAN UTARA,2
2004-01,KEPULAUAN RIAU,1
2004-01,MALUKU,1
2004-01,PAPUA,1
2004-01,PAPUA SELATAN,3
2004-01,RIAU,265
2004-01,SULAWESI SELATAN,17
2004-01,SULAWESI TENGAH,1
2004-01,SULAWESI TENGGARA,3
2004-01,SUMATERA BARAT,12
2004-01,SUMATERA SELATAN,2
2004-01,SUMATERA UTARA,12
2004-02,ACEH,2
2004-02,JAMBI,9
2004-02,KALIMANTAN BARAT,2
2004-02,KALIMANTAN TENGAH,2
2004-02,KALIMANTAN UTARA,4
2004-02,KEPULAUAN RIAU,2
2004-02,RIAU,475
2004-02,SULAWESI SELATAN,19
2004-02,SULAWESI TENGAH,2
2004-02,SUMATERA BARAT,1
2004-02,SUMATERA UTARA,12
2004-03,ACEH,1
2004-03,BANTEN,1
2004-03,BENGKULU,10
2004-03,JAMBI,3
2004-03,JAWA TIMUR,4
2004-03,KALIMANTAN BARAT,2
2004-03,KALIMANTAN TENGAH,43
2004-03,KALIMANTAN UTARA,3
2004-03,KEPULAUAN RIAU,1
2004-03,MALUKU UTARA,6
2004-03,RIAU,61
2004-03,SULAWESI BARAT,1
2004-03,SULAWESI SELATAN,22
2004-03,SULAWESI TENGAH,3
2004-03,SULAWESI TENGGARA,3
2004-03,SUMATERA BARAT,34
2004-03,SUMATERA SELATAN,2
2004-03,SUMATERA UTARA,44
2004-04,ACEH,1
2004-04,BENGKULU,1
2004-04,JAMBI,2
2004-04,JAWA TIMUR,16
2004-04,KALIMANTAN SELATAN,4
2004-04,KALIMANTAN TENGAH,7
2004-04,KALIMANTAN UTARA,19
2004-04,KEPULAUAN RIAU,5
2004-04,NUSA TENGGARA TIMUR,1
2004-04,PAPUA PEGUNUNGAN,1
2004-04,PAPUA TENGAH,1
2004-04,RIAU,21
2004-04,SULAWESI SELATAN,30
2004-04,SULAWESI TENGAH,4
2004-04,SULAWESI TENGGARA,1
2004-04,SUMATERA SELATAN,1
2004-04,SUMATERA UTARA,5
2004-05,ACEH,29
2004-05,BENGKULU,7
2004-05,JAMBI,12
2004-05,JAWA TIMUR,39
2004-05,KALIMANTAN BARAT,8
2004-05,KALIMANTAN SELATAN,1
2004-05,KALIMANTAN TENGAH,17
2004-05,KALIMANTAN TIMUR,1
2004-05,KALIMANTAN UTARA,11
2004-05,KEPULAUAN BANGKA BELITUNG,1
2004-05,LAMPUNG,4
2004-05,NUSA TENGGARA TIMUR,3
2004-05,PAPUA BARAT,3
2004-05,RIAU,432
2004-05,SULAWESI SELATAN,49
2004-05,SULAWESI TENGAH,3
2004-05,SULAWESI TENGGARA,3
2004-05,SUMATERA BARAT,64
2004-05,SUMATERA SELATAN,2
2004-05,SUMATERA UTARA,263
2004-06,ACEH,26
2004-06,BENGKULU,50
2004-06,GORONTALO,2
2004-06,JAMBI,107
2004-06,JAWA BARAT,2
2004-06,JAWA TENGAH,1
2004-06,JAWA TIMUR,44
2004-06,KALIMANTAN BARAT,132
2004-06,KALIMANTAN SELATAN,11
2004-06,KALIMANTAN TENGAH,102
2004-06,KALIMANTAN TIMUR,8
2004-06,KALIMANTAN UTARA,14
2004-06,KEPULAUAN BANGKA BELITUNG,9
2004-06,KEPULAUAN RIAU,4
2004-06,LAMPUNG,12
2004-06,MALUKU,4
2004-06,MALUKU UTARA,2
2004-06,NUSA TENGGARA TIMUR,12
2004-06,PAPUA,1
